Halaman,Nama Produk,Harga,Label Produk,Jenis Penyedia,Lokasi,Jumlah Terjual,Kategori,Status Produk,URL
28,Tiang Penerang Jalan Umum Bulat Besi Galvanis,"Rp 7.114.827,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/tiang-penerang-jalan-umum-bulat-besi-galvanis
28,PHILIPS LAMPU PENERANGAN JALAN UMUM (PJU) ALL IN ONE 80 W TIANG 7M,"Rp 32.478.794,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/philips-lampu-penerangan-jalan-umum-pju-all-in-one-80-w-tiang-7m
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES40 - 40Watt Non Smart System,"Rp 4.057.000,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es40-40watt-non-smart-system
28,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 60 WATT TIANG 7 METER OKTAGONAL LENGAN TUNGGAL,"Rp 32.500.000,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-60-watt-tiang-7-meter-oktagonal-lengan-tunggal
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES120 - 120Watt Non Smart System,"Rp 4.607.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es120-120watt-non-smart-system
28,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 60 WATT TIANG 9 METER OKTAGONAL LENGAN TUNGGAL,"Rp 33.500.000,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-60-watt-tiang-9-meter-oktagonal-lengan-tunggal
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES123A - 120 Watt Smart System,"Rp 5.767.218,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-esun-es123a-120-watt-smart-system
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES123A - 120 Watt Smart System,"Rp 5.767.218,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-pju-led-esun-es123a-120-watt-smart-system
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES123A - 120 Watt Smart System,"Rp 5.767.218,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es123a-120-watt-smart-system
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES123A - 120 Watt Smart System,"Rp 5.767.218,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-pju-led-esun-es123a-120-watt-smart-system
28,Lampu Penerangan Jalan Umum PJU LED ESUN ES123A - 120 Watt Smart System,"Rp 5.767.218,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es123a-120-watt-smart-system
28,LAMPU JALAN / PENERANGAN JALAN UMUM PJUTS 3 IN 1 90W dan TIANG OKTAGONAL 9 METER,"Rp 64.931.670,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-jalan-penerangan-jalan-umum-pjuts-3-in-1-90w-dan-tiang-oktagonal-9-meter
28,Terpasang - Penerangan Jalan Umum 60W 2 in 1 SMART Tiang 9 Meter ITECH,"Rp 67.709.999,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/terpasang-penerangan-jalan-umum-60w-2-in-1-smart-tiang-9-meter-itech
28,Terpasang - Penerangan Jalan Umum 60W 2 in 1 SMART Tiang 9 Meter ITECH,"Rp 67.709.999,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/terpasang-penerangan-jalan-umum-60w-2-in-1-smart-tiang-9-meter-itech
28,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 60 WATT TIANG 9 METER NON SMART SYSTEM,"Rp 54.500.001,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-60-watt-tiang-9-meter-non-smart-system
28,KABEL PENGHANTAR KONSTRUKSI UNTUK LAMPU PENERANGAN JALAN UMUM (PJU) Nusa Tenggara Timur,"Rp 25.522.071,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/kabel-penghantar-konstruksi-untuk-lampu-penerangan-jalan-umum-pju-nusa-tenggara-timur
28,KABEL PENGHANTAR KONSTRUKSI UNTUK LAMPU PENERANGAN JALAN UMUM (PJU) Nusa Tenggara Barat,"Rp 25.522.071,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/kabel-penghantar-konstruksi-untuk-lampu-penerangan-jalan-umum-pju-nusa-tenggara-barat
28,PHILIPS LAMPU PENERANGAN JALAN UMUM (PJU) ALL IN ONE 80 W TIANG 7M,"Rp 32.413.789,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/philips-lampu-penerangan-jalan-umum-pju-all-in-one-80-w-tiang-7m
28,PHILIPS LAMPU PENERANGAN JALAN UMUM (PJU) ALL IN ONE 80 W TIANG 7M,"Rp 32.413.789,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/philips-lampu-penerangan-jalan-umum-pju-all-in-one-80-w-tiang-7m
28,PHILIPS LAMPU PENERANGAN JALAN UMUM (PJU) ALL IN ONE 80 W TIANG 7M,"Rp 32.413.789,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/philips-lampu-penerangan-jalan-umum-pju-all-in-one-80-w-tiang-7m
28,LPJU LED 120 WATT LAMPU PENERANGAN JALAN UMUM 120 W 120W,"Rp 3.451.406,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lpju-led-120-watt-lampu-penerangan-jalan-umum-120-w-120w
28,LPJU LED 120 WATT LAMPU PENERANGAN JALAN UMUM 120 W 120W,"Rp 3.451.406,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lpju-led-120-watt-lampu-penerangan-jalan-umum-120-w-120w
28,LPJU LED 120 WATT LAMPU PENERANGAN JALAN UMUM 120 W 120W,"Rp 3.451.406,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lpju-led-120-watt-lampu-penerangan-jalan-umum-120-w-120w
29,LPJU LED 120 WATT LAMPU PENERANGAN JALAN UMUM 120 W 120W,"Rp 3.451.406,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lpju-led-120-watt-lampu-penerangan-jalan-umum-120-w-120w
29,LPJU LED 120 WATT LAMPU PENERANGAN JALAN UMUM 120 W 120W,"Rp 3.500.000,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/tajako-abadi-sejahtera-group/lpju-led-120-watt-lampu-penerangan-jalan-umum-120-w-120w
29,KABEL PENGHANTAR KONSTRUKSI UNTUK LAMPU PENERANGAN JALAN UMUM (PJU) Nusa Tenggara Barat,"Rp 25.522.071,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/kabel-penghantar-konstruksi-untuk-lampu-penerangan-jalan-umum-pju-nusa-tenggara-barat
29,KABEL PENGHANTAR KONSTRUKSI UNTUK LAMPU PENERANGAN JALAN UMUM (PJU) Nusa Tenggara Timur,"Rp 25.522.071,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/kabel-penghantar-konstruksi-untuk-lampu-penerangan-jalan-umum-pju-nusa-tenggara-timur
29,PENERANGAN JALAN UMUM (PJU) Tiang 9 Meter - Lampu 90 Watt,"Rp 25.255.830,00",PDN,UMKK,Kota Bandung,0,Jasa,Aktif,https://katalog.inaproc.id/tirakat-karya-sejahtera/penerangan-jalan-umum-pju-tiang-9-meter-lampu-90-watt
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 – 60 Watt Smart Ready,"Rp 4.472.193,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es60-aeu-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 – 60 Watt Smart Ready,"Rp 4.472.193,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-pju-led-esun-es60-aeu-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 – 60 Watt Smart Ready,"Rp 4.472.193,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es60-aeu-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 – 60 Watt Smart Ready,"Rp 4.472.193,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-esun-es60-aeu-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 – 90 Watt Smart Ready,"Rp 4.620.706,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es90-aeu-90-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 – 90 Watt Smart Ready,"Rp 4.620.706,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-pju-led-esun-es90-aeu-90-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 – 90 Watt Smart Ready,"Rp 4.620.706,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-pju-led-esun-es90-aeu-90-watt-smart-ready
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 – 90 Watt Smart Ready,"Rp 4.620.706,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es90-aeu-90-watt-smart-ready
29,"Penerangan Jalan Umum Tenaga Surya (PJUTS) 40 watt, 300 WP, 24 volt","Rp 16.650.000,00",PDN,,Kota Adm. Jakarta Pusat,0,Barang,Pre Order,https://katalog.inaproc.id/jaya-teknik-indonesia/penerangan-jalan-umum-tenaga-surya-pjuts-40-watt-300-wp-24-volt
29,Penerangan Jalan Umum Tenaga Surya 2 in 1 LED 60W,"Rp 24.080.955,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-tenaga-surya-2-in-1-led-60w
29,Penerangan Jalan Umum Tenaga Surya 2 in 1 LED 60W,"Rp 24.080.955,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya-2-in-1-led-60w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.504.985,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.850.001,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/pro-arsata-indonesia/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart Ready,"Rp 5.431.071,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart Ready,"Rp 5.431.071,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-ready
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart Ready,"Rp 5.431.071,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-ready
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 60 W,"Rp 28.025.419,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-60-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 60 W,"Rp 28.025.419,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-60-w
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.968.215,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-system
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.968.215,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-system
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.968.215,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-system
29,Lampu Penerangan Jalan Umum LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.968.215,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-led-g-force-bell-gb60-60-watt-smart-system
29,Penerangan Jalan Umum Tenaga Surya 2 in 1 LED 60W,"Rp 24.080.955,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-2-in-1-led-60w
29,Penerangan Jalan Umum Tenaga Surya 2 in 1 LED 60W,"Rp 24.080.955,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-tenaga-surya-2-in-1-led-60w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.504.985,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.504.985,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.504.985,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 24.504.985,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 40 W,"Rp 27.583.501,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-40-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 60 W,"Rp 28.025.419,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-60-w
29,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 60 W,"Rp 28.025.419,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-60-w
29,"(Terpasang) Lampu Penerangan Jalan Umum Tenaga Surya All in One 60Watt, Tiang 8m","Rp 32.190.000,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/terpasang-lampu-penerangan-jalan-umum-tenaga-surya-all-in-one-60watt-tiang-8m
29,"(Terpasang) Lampu Penerangan Jalan Umum Tenaga Surya All in One 60Watt, Tiang 8m","Rp 32.190.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/terpasang-lampu-penerangan-jalan-umum-tenaga-surya-all-in-one-60watt-tiang-8m
29,"(Terpasang) Lampu Penerangan Jalan Umum Tenaga Surya All in One 60Watt, Tiang 8m","Rp 32.190.001,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/terpasang-lampu-penerangan-jalan-umum-tenaga-surya-all-in-one-60watt-tiang-8m
29,"(Terpasang) Lampu Penerangan Jalan Umum Tenaga Surya All in One 60Watt, Tiang 8m","Rp 32.190.000,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/terpasang-lampu-penerangan-jalan-umum-tenaga-surya-all-in-one-60watt-tiang-8m
29,"(Terpasang) Lampu Penerangan Jalan Umum Tenaga Surya All in One 60Watt, Tiang 8m","Rp 32.190.000,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/terpasang-lampu-penerangan-jalan-umum-tenaga-surya-all-in-one-60watt-tiang-8m
29,Lampu Penerangan Jalan Umum Tenaga Surya (PJU-TS) 60 Watt Tiang 7meter Oktagonal,"Rp 43.985.970,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-tenaga-surya-pju-ts-60-watt-tiang-7meter-oktagonal
29,PJUTS (Penerangan Jalan Umum Tenaga Surya) 60W Two In One TSN-T60 + Tiang PJU Oktagonal Tinggi 7m Kab. Sumenep Wilayah Kepulauan Sapudi,"Rp 26.584.500,00",PDN,UMKK,Kab. Sumenep,0,Barang,Aktif,https://katalog.inaproc.id/madura-energi-infrastruktur/pjuts-penerangan-jalan-umum-tenaga-surya-60w-two-in-one-tsn-t60-tiang-pju-oktagonal-tinggi-7m-kab-sumenep-wilayah-kepulauan-sapudi
29,PJUTS (Penerangan Jalan Umum Tenaga Surya) 60W Two In One TSN-T60 + Tiang PJU Oktagonal Tinggi 7m Kab. Sumenep Wilayah Kepulauan Sapeken,"Rp 27.694.500,00",PDN,UMKK,Kab. Sumenep,0,Barang,Aktif,https://katalog.inaproc.id/madura-energi-infrastruktur/pjuts-penerangan-jalan-umum-tenaga-surya-60w-two-in-one-tsn-t60-tiang-pju-oktagonal-tinggi-7m-kab-sumenep-wilayah-kepulauan-sapeken
29,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 100 WATT TIANG 7 METER OKTAGONAL LENGAN TUNGGAL,"Rp 36.500.000,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-100-watt-tiang-7-meter-oktagonal-lengan-tunggal
29,SET ALAT PENERANGAN JALAN UMUM TENAGA SURYA TWO IN ONE - 100 WATT TIANG OKTAGONAL 7 M STANDAR DISHUB DAN PONDASI TERPASANG,"Rp 34.500.000,00",PDN,UMKK,Kota Adm. Jakarta Selatan,0,Barang,Aktif,https://katalog.inaproc.id/nusa-elektrik-energi/set-alat-penerangan-jalan-umum-tenaga-surya-two-in-one-100-watt-tiang-oktagonal-7-m-standar-dishub-dan-pondasi-terpasang
29,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 100 WATT TIANG 7 METER OKTAGONAL LENGAN GANDA,"Rp 68.200.000,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-100-watt-tiang-7-meter-oktagonal-lengan-ganda
29,PENERANGAN JALAN UMUM (PJU) TENAGA SURYA 100 WATT TIANG 9 METER OKTAGONAL LENGAN GANDA,"Rp 70.200.000,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/enam-sukses-bersama/penerangan-jalan-umum-pju-tenaga-surya-100-watt-tiang-9-meter-oktagonal-lengan-ganda
29,Alat Penerangan Jalan Umum LED Tenaga Surya 2 In 1 40Watt Non Smart,"Rp 43.123.500,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/alat-penerangan-jalan-umum-led-tenaga-surya-2-in-1-40watt-non-smart
29,Alat Penerangan Jalan Umum LED Tenaga Surya 2 In 1 40Watt Non Smart,"Rp 43.123.500,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/alat-penerangan-jalan-umum-led-tenaga-surya-2-in-1-40watt-non-smart
29,Tiang Penerang Jalan Umum Bulat Besi Galvanis,"Rp 7.114.827,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/tiang-penerang-jalan-umum-bulat-besi-galvanis
29,Tiang Penerang Jalan Umum Bulat Besi Galvanis,"Rp 7.114.827,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/tiang-penerang-jalan-umum-bulat-besi-galvanis
29,Tiang Penerang Jalan Umum Bulat Besi Galvanis,"Rp 8.008.650,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/tiang-penerang-jalan-umum-bulat-besi-galvanis
29,Terpasang - Tanpa Deliniator Penerangan Jalan Umum 60W 2 ini 1 Tiang 9 Meter,"Rp 53.200.000,00",PDN,UMKK,Kab. Deli Serdang,0,Barang,Aktif,https://katalog.inaproc.id/hisline-jaya-mandiri/terpasang-tanpa-deliniator-penerangan-jalan-umum-60w-2-ini-1-tiang-9-meter
29,Tiang Penerang Jalan Umum Bulat Besi Galvanis,"Rp 8.297.250,00",PDN,UMKK,Kab. Ketapang,8,Barang,Aktif,https://katalog.inaproc.id/aulia-cppo/tiang-penerang-jalan-umum-bulat-besi-galvanis
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES404A - 40 Watt Non Smart System,"Rp 2.136.751,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es404a-40-watt-non-smart-system
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES403A - 40 Watt Non Smart System,"Rp 2.969.250,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-esun-es403a-40-watt-non-smart-system
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES403A - 40 Watt Non Smart System,"Rp 2.969.250,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-pju-led-esun-es403a-40-watt-non-smart-system
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES403A - 40 Watt Non Smart System,"Rp 2.969.250,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-pju-led-esun-es403a-40-watt-non-smart-system
29,Lampu Penerangan Jalan Umum PJU LED ESUN ES603A - 60 Watt Non Smart System,"Rp 3.135.751,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es603a-60-watt-non-smart-system
30,Lampu Penerangan Jalan Umum PJU LED ESUN ES603A - 60 Watt Non Smart System,"Rp 3.135.751,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es603a-60-watt-non-smart-system
30,Lampu Penerangan Jalan Umum PJU LED ESUN ES903A - 90 Watt Non Smart System,"Rp 3.246.751,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-pju-led-esun-es903a-90-watt-non-smart-system
30,Lampu Penerangan Jalan Umum PJU LED ESUN ES903A - 90 Watt Non Smart System,"Rp 3.246.751,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-esun-es903a-90-watt-non-smart-system
30,Lampu Penerangan Jalan Umum PJU LED ESUN ES903A - 90 Watt Non Smart System,"Rp 3.246.751,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-pju-led-esun-es903a-90-watt-non-smart-system
